,tempe_D,,,front,,,tempe_G,,,occiput,,,epaule_D,,,dos,,,coude_D,,,poignet_int_D,,,poignet_ext_D,,,epaule_G,,,coude_G,,,poignet_int_G,,,poignet_ext_G,,,sternum,,,hanche_D,,,hanche_G,,,femur_D,,,femur_G,,,genoux_ext_D,,,genoux_ext_G,,,genoux_int_G,,,genoux_int_D,,,tibias_D,,,tibias_G,,,cheville_ext_G,,,cheville_ext_D,,,cheville_int_D,,,cheville_int_G,,,orteil_G,,,talon_G,,,orteil_D,,,talon_D,,
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
610,503.055298,525.541443,920.38324,418.110413,656.347595,929.382629,329.848145,578.190979,912.198547,389.184998,443.041779,924.525574,602.846375,415.134033,760.625183,428.1091,269.470734,801.183289,778.483276,518.320129,497.591309,624.716309,725.916077,588.82196,564.63324,590.219055,643.275513,227.812149,381.966309,793.226257,45.033855,491.544464,505.304962,201.825089,700.513123,579.663818,240.74379,573.501038,669.035889,401.112854,383.776703,584.502991,565.9776,102.281982,511.217957,287.698425,87.149269,528.027893,622.756714,159.055756,431.650208,185.192291,199.057297,460.867676,684.888123,481.287262,456.213043,151.090393,427.471649,467.291901,274.624512,472.707977,456.336273,550.487122,486.790649,452.430084,687.091064,437.961212,360.869995,129.97403,361.885681,301.22757,162.235214,228.284622,97.979073,626.345581,231.76947,124.45266,553.401489,236.785126,119.141754,245.48822,255.787491,102.951851,166.400055,426.956879,48.838165,203.58519,149.059464,40.270294,624.372131,434.377686,50.850498,579.689514,160.552826,51.240089
611,502.923828,525.407227,921.161194,418.076691,656.220459,930.563721,329.932526,577.953369,913.049927,388.980164,443.044678,925.270691,602.377197,414.73114,762.317322,427.96228,269.537964,801.954712,778.590088,518.001587,498.580292,624.869141,725.852051,589.942993,564.895508,589.626099,644.702087,227.933609,381.746918,794.291321,44.951878,491.405609,506.369263,201.632538,700.445618,580.87561,240.569061,573.390747,670.073792,401.263306,383.433319,585.489685,566.369263,102.152557,512.015503,288.108215,87.090263,528.786011,622.896301,157.144745,433.319366,185.271317,199.098587,461.393616,684.818237,480.500031,457.294037,151.409363,427.76297,467.223267,274.944946,472.989777,456.261932,550.397461,486.708069,452.492157,687.436157,437.644501,361.296631,129.975311,361.849579,301.224823,162.221283,228.277435,97.958832,626.295166,231.709305,124.559814,553.347656,236.842072,119.068909,244.639893,255.986908,103.324753,166.392075,426.934998,48.811447,203.566956,149.122391,40.274204,624.108765,434.15567,50.91396,579.761292,160.503845,51.294342
612,502.950928,525.30426,922.30426,417.857544,656.235352,931.803406,329.918518,577.759766,914.231079,389.207794,442.885101,926.488464,603.051514,415.280731,762.78772,428.233215,269.591949,802.697266,778.655334,517.917297,500.146271,625.226929,725.629456,591.19812,564.757935,589.648254,645.373901,227.996445,381.482361,795.25177,44.931461,491.242218,507.379364,201.623306,700.133423,581.830933,240.658264,573.26062,670.984924,401.402588,383.493561,586.486633,566.255676,101.958435,513.460144,288.012787,86.966591,530.191467,623.08667,157.980942,433.07251,185.410706,198.967682,462.028473,684.773438,479.34491,458.313721,151.079391,427.466797,467.367188,274.616486,472.684052,456.400055,550.521362,486.617798,452.517853,688.206726,437.604034,361.573608,129.970306,361.786072,301.228638,162.195419,228.222504,97.905159,626.296082,231.691177,124.584953,553.389587,236.81221,119.103638,244.481232,256.108063,103.411148,166.359467,426.976318,48.840244,203.532425,149.16153,40.322681,624.431641,434.358185,50.80827,579.784485,160.474792,51.3298
613,502.978882,525.180664,923.671021,418.069672,655.857422,932.859741,329.856323,577.751343,915.625732,389.169159,442.791351,927.656555,603.154541,414.552246,763.985168,428.160522,269.287048,804.210205,778.846741,518.11969,501.139038,625.124268,725.707336,592.562561,564.820801,589.868652,646.560791,227.879639,381.505493,796.436035,44.813522,491.07016,508.407959,201.597168,699.995056,583.205444,240.445419,573.078369,672.387207,401.351044,383.501709,587.650391,566.196655,101.897491,514.41626,287.971924,86.976082,531.108093,622.683716,158.399475,432.974152,185.380951,198.820923,462.780487,684.53363,479.183258,458.783325,151.084045,427.355316,467.466034,274.622589,472.562958,456.493164,550.666504,486.40564,452.402771,688.73999,438.711761,360.690613,129.978958,361.758026,301.292053,162.152344,228.25145,97.929634,626.403015,231.697739,124.493553,553.409424,236.800888,119.125801,244.444702,256.115448,103.366821,166.403732,426.947083,48.781174,203.492035,149.155502,40.368328,624.424561,434.3815,50.885487,579.717224,160.613129,51.209629
614,502.973663,524.936646,924.769165,417.93808,655.670227,934.137024,329.997986,577.338806,916.702942,388.997925,442.72525,928.576294,602.952271,414.457428,764.967224,428.0065,269.308594,805.166687,778.936218,517.797974,502.061554,625.269043,725.432983,593.857971,565.015564,589.502258,648.390808,227.959015,381.417633,797.560364,44.820313,490.824463,509.695099,201.261139,700.030273,584.589661,240.48967,572.928223,673.434448,401.513855,383.071747,589.00769,564.34491,100.942772,516.897522,286.138306,86.091805,533.549988,622.41272,158.374481,433.908356,185.333893,198.88945,463.615997,684.543518,479.436096,458.576721,151.110992,427.367981,467.558167,274.651062,472.566071,456.579498,550.867004,486.111084,452.264221,688.686646,438.774567,360.513184,130.008377,361.780304,301.315369,162.177536,228.212875,97.933434,626.370483,231.753128,124.424751,553.396057,236.826233,119.091652,244.504349,256.071198,103.442841,166.371017,426.897766,48.823887,203.466293,149.222672,40.395779,624.458679,434.399048,50.839222,579.739258,160.639618,51.180294
615,502.879181,524.9776,925.869141,417.902863,655.555725,935.812561,329.916626,577.276917,918.230469,389.203064,442.32135,930.347717,602.959229,414.333618,766.090576,427.890198,268.975128,806.341309,778.845276,517.522034,503.689209,625.472351,725.470154,595.127808,564.975647,589.361816,648.982178,227.998672,381.280334,798.490051,44.837158,490.696747,510.822937,201.202759,699.703918,585.801697,240.53096,572.563232,674.819946,401.269897,383.347717,590.071472,564.990601,101.305252,517.979492,286.802094,86.524719,534.592712,622.371033,158.024368,435.613617,185.319778,198.984268,464.313049,684.603088,478.839355,459.089661,151.216919,427.331787,467.594177,274.758453,472.520325,456.609833,551.299561,485.780579,452.200317,688.817505,438.69043,360.675934,130.063095,361.723053,301.329529,162.152252,228.181702,97.862564,626.423645,231.716522,124.441772,553.419556,236.791443,119.069336,244.259979,255.993835,103.315636,166.354736,426.914032,48.822308,203.357788,149.213303,40.594257,624.510559,434.368378,50.878551,578.72467,160.96431,49.591381
616,502.915405,524.759949,927.477417,418.006714,655.017578,936.846802,330.02533,576.999207,919.596375,388.999237,442.427856,931.269043,603.282532,414.696442,767.69635,428.148102,269.034912,807.830994,778.949463,517.704529,504.887329,625.438477,725.313782,596.553467,565.001953,589.40802,650.45459,228.094101,381.203003,799.99585,44.77874,490.522491,512.055176,201.141479,699.625916,587.288818,240.167694,572.426392,676.128235,401.2836,383.337158,591.675659,566.099426,101.797714,518.119019,287.929016,87.087631,534.692749,622.701233,157.489899,436.428345,185.460892,199.002045,465.152344,683.512085,475.169861,460.205963,151.280426,427.377777,467.562286,274.823425,472.556671,456.572235,551.445374,485.454224,452.40802,688.97522,438.53186,360.810089,130.108566,361.725952,301.399261,162.158447,228.172974,97.88475,626.425598,231.66011,124.386635,553.427429,236.773376,119.088417,244.471786,256.037445,103.438095,166.399246,426.930634,48.840244,203.352371,149.225296,40.580837,624.522217,434.386322,50.858501,578.43927,161.034821,49.116344
617,502.92868,524.656616,928.561646,417.958435,655.065491,938.508606,329.954987,576.892822,921.121155,389.066162,441.943146,933.213745,602.985229,414.230682,769.021179,428.100983,268.897095,808.977783,778.909851,517.128906,506.058868,625.256165,725.386353,597.637512,565.381042,589.240784,652.33606,227.90741,381.016541,801.335876,44.961197,490.259247,513.332703,200.89801,699.395142,588.882141,240.098236,572.243286,677.505249,401.195526,383.447479,593.095398,566.203613,101.782623,519.78894,288.0513,87.142967,536.323486,622.810791,157.657135,437.04657,185.600281,198.884323,466.081573,686.381226,467.957092,464.809998,151.386093,427.523285,467.614014,274.930603,472.692627,456.618164,552.708252,484.855133,452.502747,689.019287,438.442291,360.80365,130.122833,361.728424,301.416504,162.115021,228.134827,97.900345,626.421509,231.650421,124.3778,553.43457,236.763138,119.104996,244.468582,256.060913,103.416397,166.358444,426.894226,48.838696,203.366745,149.255173,40.565197,624.531372,434.352417,50.873108,578.589905,160.795898,49.20475
618,502.899963,524.618896,930.504761,417.93808,654.668945,939.958435,329.808044,576.628845,922.727905,388.962891,442.01236,934.264465,603.096436,413.771454,770.458984,428.009277,268.611664,810.673645,778.801453,517.343689,507.528687,625.6203,724.905151,599.515869,565.298401,588.881226,653.18042,228.100769,380.765747,802.707764,45.08812,490.042358,514.653809,201.019699,699.22821,590.102356,240.19986,571.941895,679.002869,401.058105,383.273499,594.500793,566.925903,102.080917,520.128845,288.791748,87.511703,536.623901,622.518188,157.608826,437.775177,185.46524,198.988434,466.90033,687.105774,466.440613,465.678711,151.548492,427.630219,467.586487,275.094482,472.790009,456.584961,551.868896,484.76828,452.201508,688.92688,438.397339,361.124725,130.13942,361.750519,301.438293,162.118622,228.14798,97.836472,626.430664,231.545532,124.520561,553.444763,236.74736,119.117447,244.456848,256.111206,103.443748,166.359299,426.894073,48.837048,203.303879,149.284317,40.658791,624.528503,434.378815,50.880512,578.49762,160.797211,49.196384
619,502.916779,524.162048,932.150146,417.928955,654.473694,941.629456,329.68338,576.4198,924.296143,389.0914,441.616364,936.30481,602.981873,413.561646,771.955017,428.207489,268.746216,812.041931,778.954834,517.018188,509.196289,625.6073,724.494446,601.155945,565.361511,589.440918,655.314575,227.973953,380.624237,804.372986,45.226276,489.789093,515.980286,200.75293,699.081116,591.845154,239.862091,572.000244,680.389954,401.214722,383.268555,596.199402,566.651672,101.949646,521.721436,288.535675,87.450874,538.177124,622.296814,157.630264,439.019196,185.501282,199.155991,467.706848,686.800659,467.111603,465.064056,151.640228,427.783875,467.579803,275.187683,472.934113,456.57251,551.957886,485.402618,453.115295,689.319641,437.895874,361.737396,130.332443,361.741791,301.50824,162.123352,228.188934,97.852638,626.431152,231.531342,124.538124,553.416138,236.768066,119.150131,244.447449,256.141968,103.416054,166.388596,426.912964,48.788177,203.31662,149.311493,40.641792,624.606018,434.38974,50.872822,578.50946,160.910339,49.243721
620,503.053223,523.928345,933.864868,417.808929,654.300232,943.315918,329.742432,576.267883,925.968079,388.978516,441.497498,937.589478,603.10614,413.787598,773.654175,428.243683,268.410126,813.6651,777.550415,517.599304,512.193481,625.749634,724.515015,602.420227,565.627747,588.254883,656.606445,228.092926,380.334656,805.912231,45.302288,489.534546,517.375305,200.823029,698.930725,593.324463,240.140472,571.78418,682.331421,401.122009,382.790558,597.470947,565.858276,101.664169,524.221313,287.760468,87.235825,540.637634,622.530762,157.720184,439.730927,185.6922,199.195282,468.688416,687.06842,466.770508,465.454681,151.845779,427.884003,467.669128,275.394745,473.024628,456.656097,552.004761,485.531555,453.536987,689.548401,437.764221,361.595673,130.413452,361.710785,301.524384,162.127808,228.162262,97.85434,626.404968,231.422943,124.564369,553.444214,236.764572,119.103607,244.418274,256.08786,103.383575,166.360474,426.89505,48.829117,203.321289,149.309494,40.644215,624.608521,434.388763,50.871948,578.562683,160.885513,49.333832
621,503.083771,523.771851,935.663086,417.852142,654.166321,945.15863,329.738495,576.049011,927.701416,389.127747,441.266541,939.706055,603.019592,413.56427,775.299255,428.362732,268.516632,815.273926,777.382874,517.678711,513.857056,625.585083,724.189148,604.343323,565.538818,588.593689,658.172607,227.97612,380.326324,807.656555,45.530128,489.09729,519.014587,200.64502,698.598145,594.830139,239.782013,571.675598,683.497986,401.54129,382.654572,599.321899,566.130676,101.851234,525.323059,288.050934,87.493324,541.700012,622.593933,157.318268,440.919586,185.659149,199.115204,469.69751,687.286194,466.465424,465.690033,152.021042,427.979645,467.61145,275.571472,473.110718,456.592621,552.274597,485.310364,453.363953,689.455261,437.47049,361.844788,130.565262,361.71701,301.58725,162.095139,228.176117,97.886299,626.438965,231.407303,124.509468,553.432739,236.760361,119.169029,244.456955,256.060089,103.403778,166.365036,426.89798,48.829723,203.282028,149.302032,40.644779,624.614014,434.381439,50.895763,578.573059,160.909729,49.438477
622,503.104431,523.605408,937.488281,417.833405,653.995544,946.907227,329.879791,575.904663,929.526306,389.121643,441.057983,941.018738,603.269104,413.670807,776.944824,428.331512,268.137573,817.091492,777.518372,517.545959,514.604614,625.659912,724.140503,605.826477,565.81543,587.624634,659.949402,228.159042,379.974457,809.490784,45.365459,488.774414,520.526306,200.547119,698.533752,596.600037,239.898483,571.646179,685.857788,401.480347,382.32254,600.661011,565.924622,101.92247,527.473267,287.863068,87.635002,543.810913,622.455627,156.493011,443.143097,185.619202,199.285431,470.621826,687.362915,466.348083,465.777527,152.218918,428.181213,467.695709,275.770844,473.302734,456.671143,552.949707,484.420197,453.365936,689.487732,436.911896,362.220795,130.706848,361.725494,301.617645,162.135376,228.191864,97.889732,626.390564,231.440613,124.41378,553.422668,236.78627,119.076439,244.461349,256.058838,103.40818,166.388809,426.913055,48.787991,203.306946,149.310989,40.617596,624.682068,434.300903,50.864025,578.626099,160.899155,49.455185
623,503.199707,523.482849,939.3349,417.90332,653.971863,948.938782,329.934998,575.761902,931.258179,389.250641,440.937469,943.272888,603.304626,413.319916,778.690002,428.592285,268.11377,818.686646,777.908081,517.705811,515.864136,625.650024,723.843323,607.80072,565.455627,587.539612,661.295837,227.899643,380.123566,811.216309,45.481773,488.277283,522.451416,200.642166,698.130432,598.120361,239.420624,571.32196,687.293274,401.743378,382.307648,602.758728,566.840027,102.320389,527.317749,288.796509,88.103355,543.61615,622.693176,156.209045,444.280823,185.596695,199.420197,471.563904,687.454956,466.24585,465.860992,152.523285,428.327606,467.788391,276.07666,473.439484,456.758087,553.025452,484.313721,453.424347,689.488586,436.651947,362.279083,130.808029,361.756622,301.617859,162.119751,228.173874,97.94693,626.432556,231.336487,124.411156,553.452454,236.82254,119.077393,244.52034,256.052673,103.441704,166.395187,426.910034,48.794277,203.281265,149.257599,40.609474,624.807617,434.811707,51.104477,578.692688,160.933395,49.474625
624,503.250122,523.335022,941.445984,417.766724,653.941101,951.198669,329.901978,575.597473,933.309082,389.38559,440.620422,944.898926,603.516113,413.429352,780.666565,428.374725,267.966919,820.754272,778.230713,517.599731,516.844849,625.782349,723.436584,609.66571,565.698425,587.205566,663.749512,228.242798,379.681549,813.083008,45.463737,488.08017,523.952087,200.517746,697.800537,599.859314,239.470261,571.242981,689.618103,401.803528,382.139313,604.203369,566.499084,102.213585,530.116333,288.473755,88.066994,546.375244,622.588501,156.149475,445.333984,185.656784,199.372681,472.758148,687.517456,466.090363,465.935028,152.828186,428.562592,467.845703,276.1521,473.367767,456.959045,553.120483,484.172791,453.627136,689.565002,436.436798,362.395966,130.874237,361.748901,301.685364,162.140762,228.2052,97.940575,626.468323,231.212753,124.444588,553.468384,236.80336,119.109955,244.531601,256.02771,103.432343,166.387161,426.907867,48.810345,203.28598,149.257095,40.610126,624.704407,434.3909,50.976559,578.672668,160.92955,49.492558
625,503.464294,523.089966,943.17041,417.818359,653.640564,953.174744,329.895813,575.412537,935.711792,389.426147,440.632813,946.957092,603.43634,413.210632,782.218018,428.521484,267.852386,822.706299,778.181335,517.262268,517.822388,625.749207,723.41272,611.634827,565.725281,587.377014,665.368103,228.037354,379.696869,815.161621,45.55669,487.86554,525.882263,200.526566,697.600403,601.91449,239.452774,570.737183,691.204285,401.94516,382.181641,606.382385,566.849731,102.512642,531.048828,288.842499,88.436501,547.268433,622.696899,155.64772,447.408508,185.557037,199.432251,473.801056,687.625122,465.921173,466.11322,153.076294,428.682251,467.994446,276.325958,473.294617,456.948486,553.125183,484.08432,453.823364,689.621887,436.250153,362.37558,130.967438,361.708099,301.71225,162.157837,228.170395,98.050766,626.492126,231.259125,124.427696,553.500793,236.799774,119.109421,244.494446,256.063507,103.398247,166.394028,426.927948,48.844887,203.250198,149.179596,40.798798,624.860107,434.839508,51.131229,578.659973,160.892715,49.505188
626,503.345093,522.958984,945.429932,417.818878,653.648987,955.548157,329.867828,575.064209,937.828247,389.564819,440.477142,948.975037,603.757446,413.319305,784.629456,428.530457,267.898438,824.583679,778.712402,517.700317,519.098145,625.928284,723.007874,613.727173,565.666321,586.993286,667.670471,228.265991,379.52948,816.719421,45.709583,487.601105,527.630188,200.13829,697.172363,603.843262,239.497772,570.425842,693.240234,402.120911,381.648346,608.17157,565.118347,101.586281,534.816284,287.129211,87.580574,550.996521,622.838196,155.423615,448.525696,185.510208,199.655991,474.922913,687.767944,465.768921,466.18985,153.281235,428.772705,468.1073,276.42395,473.309906,456.923767,553.310242,484.111664,454.074432,689.569641,436.421753,362.442108,131.034653,361.768524,301.783081,162.14093,228.209839,97.932236,626.497559,231.183533,124.371529,553.499878,236.780167,119.126732,244.517502,256.08194,103.464523,166.386307,426.908966,48.812634,203.26236,149.263672,40.637638,624.879761,434.851898,51.141167,578.687317,160.889465,49.49778
