,tempe_D,,,front,,,tempe_G,,,occiput,,,epaule_D,,,dos,,,coude_D,,,poignet_int_D,,,poignet_ext_D,,,epaule_G,,,coude_G,,,poignet_int_G,,,poignet_ext_G,,,sternum,,,hanche_D,,,hanche_G,,,femur_D,,,femur_G,,,genoux_ext_D,,,genoux_ext_G,,,genoux_int_G,,,genoux_int_D,,,tibias_D,,,tibias_G,,,cheville_ext_G,,,cheville_ext_D,,,cheville_int_D,,,cheville_int_G,,,orteil_G,,,talon_G,,,orteil_D,,,talon_D,,
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
351,56.72847,1186.238403,1696.40564,-10.252806,1284.753906,1706.547607,-123.174629,1194.380371,1692.86084,-57.270203,1073.477051,1698.314209,141.878494,1023.22345,1452.344482,-70.693764,964.606995,1426.76416,228.227478,1009.061646,1129.591919,287.756805,1047.412598,864.253662,227.628128,1191.904907,890.945251,-275.597198,1050.018799,1455.462158,-357.172333,1129.845337,1146.93103,-421.498688,1262.026245,901.616516,-366.094818,1376.552246,999.37439,-58.470306,1181.960571,1362.102539,95.703773,1117.204102,1077.288818,-189.886856,1142.30249,1080.656982,139.780579,1187.709595,793.294189,-222.779755,1085.052246,680.829773,96.956291,1287.313721,560.514404,-181.779358,1043.714844,535.381409,-64.270287,1017.409363,528.862183,-12.694279,1303.248169,540.558655,117.540428,1316.78833,456.351593,-206.793427,970.354919,325.143097,-172.748856,925.226379,97.10675,103.66954,1401.107056,127.32991,27.495607,1444.05835,157.742371,-90.919815,947.379883,117.178322,-143.825684,1131.574707,44.8041,-127.989899,855.906616,59.743267,99.629326,1628.97583,162.804108,57.621407,1380.529663,49.640362
352,58.446163,1196.413208,1695.152344,-8.572456,1294.908813,1705.374634,-121.664063,1204.895874,1691.253418,-55.973671,1083.662231,1696.529541,142.953339,1033.668579,1449.733521,-69.360725,976.470215,1423.971924,228.875183,1019.529907,1126.993896,288.429962,1058.39856,862.407715,228.692383,1202.533325,887.950928,-274.2901,1062.155029,1453.31543,-356.499603,1143.184692,1145.408936,-420.903351,1278.694092,901.760315,-364.26123,1391.645386,1000.399597,-56.840462,1193.574585,1360.444214,96.754379,1129.295898,1075.229248,-188.800873,1155.003052,1078.646973,141.87439,1198.050659,789.328308,-221.712906,1094.572388,679.212769,95.560394,1297.445801,558.059265,-181.800629,1051.772217,534.260132,-63.815525,1024.828125,528.041931,-13.675987,1312.055786,537.764038,116.413437,1328.703247,454.840302,-206.688919,975.105774,325.276215,-172.877106,925.789856,97.935387,105.435913,1419.904907,128.110703,27.94644,1460.217896,157.110352,-90.786728,947.660461,117.288826,-143.833282,1131.674316,44.736061,-127.799744,856.011658,59.975281,94.555832,1646.682007,168.230713,61.630615,1399.991333,48.931824
353,60.062023,1206.650879,1693.645874,-6.69207,1305.215454,1704.421875,-120.06768,1215.172363,1689.719482,-54.321541,1093.981567,1694.516724,144.20105,1044.178467,1447.261108,-69.087601,987.649719,1421.83667,230.253998,1031.248291,1124.10083,289.572571,1069.236938,860.054871,229.677673,1213.611816,885.316711,-273.02771,1074.467529,1451.255371,-355.792511,1156.639038,1144.091919,-420.095428,1294.544312,901.620667,-362.480011,1406.363403,1001.482666,-55.066444,1205.155884,1358.695801,97.476715,1141.390625,1072.634766,-187.602905,1167.866455,1077.102173,143.385452,1209.542725,786.024658,-221.122177,1104.759155,677.834534,94.605469,1307.805054,555.659973,-181.901917,1060.421021,532.912109,-63.318565,1033.192261,527.169189,-14.231095,1321.841187,535.966553,115.506416,1340.713623,453.436523,-206.943619,980.47699,324.789612,-172.970917,926.620056,98.788773,106.762787,1436.278564,127.583046,27.854681,1474.084961,155.735443,-90.688423,948.478577,117.942627,-143.83667,1131.773804,44.642731,-127.474258,855.969849,60.582317,89.314217,1662.047852,170.712296,65.635963,1416.111084,47.577652
354,61.610252,1216.795288,1692.278687,-5.035735,1315.46814,1703.541504,-118.424843,1225.786377,1688.372314,-52.837101,1104.52771,1692.57959,145.466034,1054.812622,1444.801758,-67.783684,999.131897,1419.53418,231.163971,1042.489014,1121.453857,290.460571,1080.627075,857.925232,230.923569,1225.034424,882.623657,-271.655518,1086.726807,1449.384644,-354.925934,1169.753662,1142.878174,-418.946564,1309.966064,901.498169,-360.475647,1420.655273,1002.172546,-53.202511,1217.070923,1357.01416,98.333977,1153.382568,1070.812988,-186.91539,1180.175171,1075.242432,144.435883,1221.858765,783.791992,-219.775864,1115.518433,675.954529,94.093559,1318.912354,553.793518,-181.282761,1070.094727,530.92926,-62.942875,1042.802612,525.825989,-14.288912,1330.592529,533.051453,115.286003,1352.948975,451.992737,-206.721603,986.330383,324.924713,-172.923676,927.104553,99.730499,106.458733,1449.411499,126.747581,27.21261,1485.804199,153.382523,-90.555801,949.368042,118.595184,-143.773926,1131.754761,44.618904,-127.237137,856.12677,60.962849,84.56559,1674.848999,170.147278,67.049255,1428.664673,45.654194
355,63.494755,1227.09082,1691.329224,-3.124197,1325.847534,1702.771118,-116.772758,1236.363403,1687.350586,-51.606659,1114.986206,1690.96521,146.842224,1065.592529,1442.661987,-66.380676,1011.061157,1417.504883,232.161606,1054.095337,1118.958862,291.786133,1092.049683,855.523071,231.928391,1236.385742,880.392883,-270.015015,1098.958008,1447.772827,-353.68811,1182.386597,1141.513672,-417.839661,1324.889893,901.491699,-358.544617,1434.461426,1002.63269,-51.39267,1228.538452,1355.450439,99.100746,1165.63208,1069.090454,-185.727036,1192.41333,1073.910522,144.852417,1234.627686,782.516357,-219.167755,1126.848389,674.89209,93.656456,1331.245605,553.210693,-181.094009,1080.174561,529.707092,-62.417595,1053.045898,524.326965,-13.367775,1341.515869,531.916504,115.135887,1364.867798,449.940643,-206.789917,992.483215,324.814056,-172.835403,928.120483,101.650856,105.781517,1460.020874,124.36248,26.482681,1495.537964,150.148758,-90.425941,950.354614,119.096481,-143.8125,1131.841675,44.572289,-126.974457,856.361145,61.144932,80.992439,1685.234985,166.312454,66.554741,1437.849365,44.070415
356,65.244766,1237.418457,1690.456299,-1.159104,1336.158936,1702.321411,-114.804031,1247.041748,1686.202637,-50.020077,1125.375488,1689.401001,148.341339,1076.387085,1440.618774,-65.587708,1022.469055,1416.028931,233.063156,1065.645752,1116.62439,292.582458,1103.655273,852.786133,233.128647,1248.070557,878.080994,-268.427032,1110.983154,1446.175659,-352.495453,1194.843872,1140.552124,-416.394684,1339.229004,901.270203,-356.554718,1447.887085,1003.193481,-49.415108,1240.308105,1354.044312,100.124527,1178.096436,1067.77417,-184.944061,1204.695313,1072.862183,145.76297,1248.126587,782.058228,-217.861099,1138.347412,672.782715,93.934959,1344.349976,552.488831,-180.992981,1091.586304,528.047791,-61.781933,1064.058472,523.227722,-12.704306,1353.159668,530.931396,115.186615,1377.046631,447.924194,-206.55275,999.394287,324.802887,-172.815521,929.060303,103.168953,104.824387,1468.50708,122.038246,25.896097,1503.619751,147.456223,-89.974098,952.336731,120.437218,-143.845261,1131.964966,44.395168,-126.526802,857.519592,62.264717,77.084793,1694.201172,158.094864,67.026093,1442.552979,45.472878
357,67.053261,1247.899902,1689.614502,0.87639,1346.771484,1702.15625,-112.938538,1257.558838,1685.270264,-48.051613,1135.835205,1687.717407,149.912262,1087.313354,1438.759399,-63.98053,1034.424805,1414.421631,234.200638,1077.433594,1114.820068,293.288239,1115.404907,851.102478,234.426132,1259.983765,876.161194,-266.574615,1123.111328,1444.852905,-350.939789,1207.15979,1139.49585,-414.588623,1352.943115,900.94397,-354.270966,1460.626709,1003.235046,-47.356922,1252.108643,1352.832275,101.318291,1190.446777,1066.658691,-183.777313,1216.510132,1071.207886,146.681427,1262.072876,781.962769,-216.500443,1150.327393,671.320801,94.832611,1357.392944,551.157776,-180.389023,1102.659668,526.162109,-61.527477,1075.887207,521.592529,-12.096635,1365.768311,530.693909,115.118027,1389.17627,445.879425,-206.419662,1006.346741,325.447083,-172.711273,930.626099,105.151627,104.065186,1474.310669,119.339813,24.637222,1509.87207,143.493912,-90.039742,954.067139,121.87603,-143.839157,1132.143311,44.200043,-126.705986,857.590881,65.018196,72.742645,1701.797729,146.776276,66.842255,1444.879517,46.461277
358,69.018898,1258.426514,1689.003296,2.74507,1356.968506,1701.973633,-111.114166,1268.433716,1684.602417,-46.139614,1146.573486,1686.157837,151.57045,1098.238892,1437.178955,-62.037556,1046.421509,1412.434448,235.230438,1089.174927,1113.065308,293.882629,1127.551147,850.038696,235.613342,1272.161865,874.729797,-264.896667,1135.081421,1443.875854,-349.44342,1219.02124,1138.602539,-412.769989,1366.046265,900.587341,-352.001923,1473.189697,1003.486816,-45.430851,1263.698608,1351.80835,102.801575,1202.903442,1065.804199,-182.512344,1228.723633,1070.134399,147.923965,1276.338989,782.300415,-215.418228,1162.598633,670.397278,95.819122,1370.185669,549.70105,-179.89592,1114.887939,524.431458,-63.275543,1090.10376,519.051697,-10.972535,1379.745361,531.221436,114.722214,1401.25415,443.948456,-206.32074,1014.033997,325.629211,-173.136887,932.337891,107.942444,103.661499,1479.283569,116.499237,23.935532,1514.731567,138.795395,-90.561188,955.894836,123.702599,-143.801636,1132.291748,44.099266,-126.652092,858.078308,68.353714,69.111679,1707.613159,134.05748,67.370766,1446.906372,46.469357
359,70.993286,1269.019165,1688.526001,4.865275,1367.714722,1702.206909,-109.178375,1279.208008,1683.710938,-44.702335,1157.315552,1685.03064,153.322586,1109.355835,1435.797241,-60.496655,1058.000244,1411.225464,236.222366,1101.10791,1111.184814,294.651001,1139.581665,848.258667,236.772903,1284.615601,873.422302,-263.074829,1147.087646,1443.13501,-347.439636,1230.571045,1137.628906,-410.633453,1378.349365,900.181763,-349.76828,1485.226929,1003.269226,-43.22076,1275.736938,1351.151123,104.263245,1215.257324,1065.057129,-180.900177,1241.747314,1069.414917,150.093063,1290.501221,782.781555,-214.088562,1175.410522,669.132813,96.050407,1383.256348,549.034607,-179.327438,1127.681519,522.966064,-63.395168,1103.90625,516.908936,-9.09117,1393.694336,532.050293,114.545082,1413.047852,442.261444,-206.352097,1022.096802,326.533844,-173.664063,934.31604,110.908554,103.545807,1484.317749,114.255806,23.688465,1520.081665,135.712112,-90.606979,958.455139,126.059097,-143.828262,1132.391357,43.93874,-126.710159,859.611572,72.25634,66.506416,1713.41394,122.52681,68.399811,1449.44873,47.222366
360,72.966583,1279.784058,1688.560303,6.936089,1378.517578,1702.536011,-107.080589,1289.907959,1683.66394,-43.091488,1168.225952,1684.371094,155.343445,1120.837524,1434.629028,-59.245918,1068.988281,1410.591187,237.282761,1113.199341,1109.70459,295.37793,1151.855957,846.027466,238.157761,1297.227661,872.328186,-261.163269,1158.596558,1442.543091,-345.349976,1241.883057,1137.053833,-408.371429,1390.003296,899.608215,-347.477112,1496.884277,1002.991394,-41.194672,1287.43689,1350.660889,106.046883,1228.002319,1064.497803,-179.305679,1254.91394,1068.560181,151.924561,1304.118042,783.280273,-212.606842,1188.772827,668.250305,95.75721,1396.542969,549.359924,-179.192505,1141.44751,521.774536,-62.525833,1117.262573,515.795715,-6.887728,1407.297485,532.992432,114.73539,1424.504761,441.432648,-206.141708,1031.033569,327.896027,-174.054626,936.903564,114.430374,103.6726,1491.041016,112.981346,23.705591,1526.575195,133.470642,-91.1633,961.584656,129.299194,-143.857208,1132.496216,43.89743,-127.320244,861.221436,77.920151,65.014221,1719.552856,113.537132,65.0868,1451.355347,52.957199
361,74.956215,1290.654907,1688.821289,9.049564,1389.314575,1703.014404,-105.035591,1301.244141,1683.630493,-41.112286,1179.036743,1683.876099,157.342926,1132.378906,1433.962158,-57.151993,1080.800049,1410.171753,238.766708,1125.623047,1108.645386,295.739807,1164.185303,845.462158,239.184921,1309.884277,871.557312,-259.020752,1170.168091,1442.049561,-343.233917,1252.897095,1136.719238,-406.033875,1401.375366,899.089417,-345.177063,1507.780151,1002.57666,-39.395271,1299.328613,1350.450073,107.862183,1240.425781,1064.397705,-177.370422,1267.710571,1068.12915,153.687408,1317.153809,783.92572,-211.252518,1202.426514,667.527649,96.378082,1409.792358,550.988708,-178.736893,1156.018311,520.37793,-62.235443,1131.461304,514.668823,-4.689187,1420.504639,534.333923,116.05455,1435.571167,441.089996,-206.333084,1040.52002,329.151917,-174.899445,940.043701,118.420876,104.17775,1497.183105,111.935524,23.969137,1532.970337,131.554398,-91.961349,965.126648,132.536011,-143.869553,1132.643188,43.812363,-128.245895,863.386353,83.810287,64.910767,1723.799805,104.992409,64.426918,1453.520996,55.024765
362,77.087059,1301.750244,1689.405151,11.121892,1400.432617,1703.890747,-103.120178,1312.457031,1683.948486,-38.86174,1190.465088,1683.865967,159.571411,1144.18042,1433.62207,-54.823578,1092.858276,1410.073364,239.762192,1137.933838,1108.106689,296.180634,1176.991455,844.522827,240.127777,1323.008789,871.342468,-256.816498,1181.165649,1441.841675,-340.57843,1263.920288,1136.281006,-403.385834,1411.727417,898.380127,-342.75412,1518.547241,1002.031677,-37.254211,1311.127686,1350.940063,109.636017,1252.499756,1065.01416,-174.926666,1280.720825,1067.893921,154.472733,1330.061523,785.019104,-209.514633,1216.808716,666.939148,97.965294,1421.973999,551.735718,-178.595993,1171.377197,519.368042,-62.548931,1146.795532,513.643616,-3.633104,1431.922485,534.650269,117.616272,1447.127686,441.521454,-206.629486,1050.761475,331.196747,-176.029678,943.782532,123.22451,104.395699,1501.137329,111.025856,24.291531,1537.684814,129.786942,-93.078651,969.277405,136.738861,-143.840302,1132.763794,43.677254,-128.736801,866.110718,91.496834,66.356407,1727.510376,96.058083,67.163605,1455.995972,53.922676
363,79.19915,1313.052734,1690.171265,13.287316,1411.710693,1704.713135,-101.054649,1323.794312,1684.628418,-36.819305,1201.65271,1684.470703,161.560944,1155.773315,1433.692627,-52.309338,1104.856079,1410.286865,240.978851,1150.608154,1107.744141,297.43219,1189.21582,843.167542,241.115219,1335.944458,871.214722,-254.689163,1192.555786,1442.267944,-337.975983,1274.529785,1136.536743,-400.3396,1421.331543,897.821838,-340.600037,1528.707275,1001.154114,-35.238998,1322.937378,1351.705566,111.590767,1264.867676,1066.210815,-172.366791,1293.876465,1068.106689,155.105835,1342.979492,785.940369,-208.012817,1232.096802,666.791931,99.597633,1434.186646,552.498108,-178.4617,1187.830566,518.463684,-62.885059,1163.233887,512.794617,-2.721118,1443.299805,535.542542,118.996529,1458.678223,441.94043,-207.02356,1062.082397,333.511871,-176.709503,948.557861,128.698822,104.911835,1503.90979,110.302971,25.220621,1541.505127,128.469833,-94.039284,974.589355,141.43837,-143.893692,1132.950928,43.634464,-129.171097,869.672852,99.865173,68.344292,1730.391113,88.791924,67.958748,1457.496948,53.428318
364,81.147255,1324.349365,1691.261841,15.453577,1423.183105,1705.875,-98.934341,1335.379028,1685.678101,-34.547878,1213.208984,1685.287598,163.861008,1167.68811,1434.338989,-49.800255,1117.010254,1410.723022,242.89859,1165.246216,1106.685547,298.543335,1203.17981,842.802551,241.777725,1349.17688,871.554382,-252.514526,1203.621338,1442.93396,-335.21405,1284.667725,1136.83728,-397.275238,1430.45105,897.226135,-338.075287,1538.295166,1000.300781,-33.470203,1334.549072,1352.78772,113.755981,1276.92749,1067.963867,-170.192841,1307.009644,1068.804321,155.859161,1355.971313,786.847168,-206.70816,1247.981201,666.676453,100.85611,1447.358643,554.375427,-179.325104,1206.246338,517.573059,-63.725128,1180.72229,511.906555,-0.787128,1454.269287,536.847534,120.559601,1470.189697,442.649109,-207.336594,1074.105103,336.038239,-177.70047,954.399292,134.894699,105.178345,1506.543335,109.858559,25.613071,1545.173096,127.821609,-95.268204,980.847473,146.39212,-143.944839,1133.176514,43.44548,-129.999329,875.133484,109.548935,70.378532,1732.338135,83.290642,64.756409,1457.356445,57.501846
365,83.193039,1335.747559,1692.553589,17.647196,1434.571411,1707.19043,-96.717262,1346.758179,1686.835693,-33.006397,1224.687622,1686.523071,165.918777,1179.400635,1435.403442,-47.483677,1128.972168,1411.620239,244.288452,1177.963989,1107.554199,299.238525,1217.386475,843.619324,242.246094,1362.463623,872.51825,-250.397049,1214.727417,1444.122803,-332.129028,1294.849731,1137.33252,-394.19043,1438.897827,896.890381,-335.615021,1547.577881,999.501709,-31.449369,1346.525513,1354.294312,115.736687,1288.668091,1069.583984,-167.581619,1320.011963,1069.843018,156.98526,1368.703491,788.138367,-205.398712,1264.964233,666.778503,102.078773,1460.041748,556.21167,-179.44072,1225.217773,516.987488,-64.616302,1199.229614,511.270935,1.40908,1465.083618,538.403503,122.178658,1480.560791,443.501678,-208.087463,1087.450195,339.077301,-178.650574,961.546753,141.414413,105.499947,1509.024048,109.739716,26.454077,1547.620483,126.76445,-96.266693,989.52063,152.624817,-144.009155,1133.573975,43.256664,-129.466583,881.301086,120.0933,71.337273,1733.628784,78.94249,64.055084,1457.752197,59.247082
366,85.429749,1347.177124,1694.105225,19.605688,1445.938477,1708.576904,-94.8097,1358.257813,1688.178833,-31.18622,1235.945068,1687.818848,168.009125,1191.219727,1436.823242,-44.85347,1141.414063,1413.33313,246.114914,1191.585083,1109.233521,299.876526,1230.218994,844.995422,242.679581,1376.022339,873.702637,-248.248917,1226.213013,1445.816895,-329.237701,1304.615723,1138.489746,-390.86438,1446.50647,896.832886,-333.107849,1556.318604,998.586548,-29.416203,1358.036743,1355.869995,118.0009,1300.384766,1071.705444,-164.961044,1333.115234,1071.464111,158.810104,1380.8396,790.11377,-204.546265,1283.011475,666.676331,103.751686,1471.094971,557.204407,-179.885269,1245.934448,516.767944,-66.959526,1219.505981,510.599701,3.605299,1475.482178,539.428772,123.666595,1490.059692,443.879181,-208.957184,1102.097168,342.89859,-180.148331,970.417847,148.924393,105.868515,1511.050293,109.330902,26.862293,1550.062744,126.355171,-97.963341,998.837524,158.60817,-143.977646,1134.180176,42.754341,-130.301987,890.180542,132.71463,71.327492,1734.905762,74.271034,64.188889,1458.692261,59.827835
367,87.103294,1358.694336,1695.647583,21.720669,1457.4198,1710.411133,-92.826248,1369.817993,1689.61377,-29.152666,1247.429932,1689.410034,170.134125,1202.969971,1438.550903,-42.835289,1153.261353,1414.704468,247.49968,1204.359009,1110.213501,299.391083,1244.465454,847.656494,243.139557,1389.636841,875.358459,-246.038132,1237.162598,1447.422852,-326.131866,1314.028931,1139.505981,-387.607758,1453.72876,896.669861,-330.384033,1564.545776,997.790649,-27.33062,1369.861816,1357.663696,120.271034,1312.003296,1073.872192,-162.690262,1345.536865,1072.758545,160.938385,1392.924316,792.140991,-204.122391,1302.154541,666.859192,105.335052,1480.408081,557.601746,-180.94487,1267.776123,516.307678,-68.825745,1241.907959,508.992401,5.619473,1484.532227,540.206909,125.00087,1498.279053,444.148529,-210.177216,1117.878296,347.63559,-181.271317,980.843079,156.910995,106.614479,1513.345215,109.18174,27.274309,1551.908081,125.863312,-99.438187,1010.238708,164.841263,-144.003983,1135.046265,42.282715,-130.807907,900.065796,146.404984,70.992134,1736.110718,69.852486,64.320267,1459.292114,59.939423
368,89.206863,1370.129272,1697.523926,23.569307,1468.557617,1711.769287,-90.993408,1381.254028,1691.25,-27.043592,1258.797363,1690.821289,172.107681,1214.895752,1440.396606,-41.404381,1163.953369,1416.825073,248.53923,1216.70813,1113.189941,301.642792,1258.022461,848.117432,243.641953,1403.3573,877.34967,-244.008484,1248.401733,1449.484863,-323.087616,1323.288696,1140.998413,-384.409393,1460.24939,896.880005,-327.58844,1572.331177,996.423035,-25.449137,1381.318115,1359.490112,122.843124,1323.434204,1076.082153,-160.478119,1356.721558,1074.354614,163.087143,1404.844849,794.319458,-203.783096,1321.761475,667.21936,107.184052,1488.750732,557.775513,-182.507568,1289.979004,515.964355,-70.044945,1265.485229,507.912048,6.819102,1492.472168,541.002502,125.907639,1505.798218,444.318939,-211.33754,1134.857544,351.904968,-182.322754,992.59552,165.467834,106.684647,1515.227661,108.78019,27.385466,1553.586792,125.342957,-101.129105,1022.068604,172.098938,-144.286255,1136.202515,41.817802,-131.280075,912.335266,161.775848,71.09343,1737.031738,66.723129,64.397423,1459.718384,60.237473
369,90.92218,1381.229126,1699.049561,25.402994,1479.777344,1713.674194,-89.181786,1392.701904,1692.962891,-25.509369,1269.992554,1692.185669,174.148972,1226.680176,1442.387695,-39.431759,1175.216309,1418.334106,250.277908,1230.283081,1114.897217,302.029785,1271.981201,849.976807,243.968674,1417.492432,879.789368,-242.091949,1259.106079,1451.263916,-320.096283,1332.130859,1142.28833,-381.089172,1466.771362,896.738403,-324.444611,1579.716187,995.045654,-23.764145,1392.936646,1361.222412,124.849915,1334.559448,1078.101196,-158.32782,1367.645996,1075.851929,165.586456,1415.850098,796.307068,-203.781418,1342.05603,667.973328,108.726257,1496.461914,557.931091,-183.654434,1312.794067,515.692383,-71.0588,1290.068726,506.131836,8.39957,1498.955078,540.623352,127.054398,1512.271484,443.95993,-212.038956,1154.638306,356.249878,-182.767792,1005.360901,175.065872,106.87458,1516.330688,108.858627,27.584206,1554.984131,124.721367,-101.666489,1035.62561,180.091141,-143.938965,1137.995483,41.059078,-131.537964,925.954224,177.827148,71.283501,1737.525024,64.667542,64.417572,1460.032959,60.594456
370,92.61557,1392.638794,1700.854614,27.234297,1490.97876,1715.455322,-87.614365,1403.935913,1694.483521,-23.776833,1281.433472,1693.609497,176.086212,1238.765503,1444.294189,-37.02903,1187.022583,1419.835205,252.135361,1243.187256,1116.908691,303.57959,1287.251587,851.798035,244.455383,1431.655762,882.478333,-240.040024,1270.019897,1453.127808,-316.947968,1340.879883,1143.662476,-378.04007,1472.818237,896.813293,-321.872437,1586.929565,993.510376,-22.260021,1404.475708,1362.956665,126.800278,1345.823242,1080.151367,-156.684692,1378.180786,1077.229614,168.537277,1426.056274,797.930237,-204.026291,1362.357178,669.023193,109.942368,1503.589233,558.152893,-184.105713,1336.491699,515.518311,-71.679001,1315.004761,504.794403,9.375732,1504.901367,540.806335,128.065582,1518.092041,443.781677,-211.776184,1175.418823,359.475159,-183.172775,1019.87854,184.962631,107.184692,1517.357178,108.799034,27.488029,1555.684082,124.766495,-102.098106,1050.552856,188.416718,-144.00737,1139.923218,40.914131,-131.70134,941.238464,194.934158,71.521507,1737.667358,62.634808,64.430702,1460.351074,60.848381
371,94.284142,1403.679565,1702.792358,28.677656,1502.270874,1717.638916,-86.014473,1415.32666,1696.117676,-22.103518,1292.634033,1694.956055,177.946487,1250.775024,1446.170288,-35.398346,1198.047363,1421.640503,253.767578,1256.300537,1118.677856,304.899994,1302.585693,854.095886,245.09671,1445.718384,885.109192,-238.037399,1280.502197,1454.760742,-314.004395,1349.095581,1144.562866,-375.155121,1478.796021,896.623962,-319.219513,1593.934448,992.475769,-20.861698,1415.877563,1364.480957,128.376785,1356.922729,1082.10437,-155.165924,1388.632324,1078.373779,170.594528,1435.498413,798.834534,-204.142136,1382.651001,670.10144,111.274971,1509.653931,558.156738,-184.101685,1360.117554,515.26825,-71.347961,1340.346069,503.294006,10.500538,1510.02356,540.995605,128.980865,1522.920776,443.639099,-211.07579,1196.729248,362.660492,-183.269196,1035.692383,195.187851,107.242546,1518.033203,108.786324,27.734035,1556.310303,124.462234,-102.540359,1066.232178,196.198334,-144.824417,1144.600464,41.164204,-131.221039,958.865295,211.786255,71.475426,1737.918823,60.906647,70.18235,1461.424316,56.360596
372,95.523041,1414.876099,1704.611328,30.65378,1512.946045,1719.180542,-84.404396,1426.529907,1697.985474,-20.79965,1303.729492,1696.488037,179.916061,1263.182251,1447.930054,-33.364178,1209.372559,1423.172607,255.628448,1269.463989,1120.399048,305.687439,1316.898071,855.899719,245.684128,1460.063965,887.929688,-236.54509,1290.850708,1456.479736,-311.192719,1357.243286,1145.523438,-372.415466,1484.389404,896.233521,-316.595428,1600.71521,990.623413,-19.459976,1427.238403,1366.112061,129.810944,1368.321777,1084.573242,-154.185471,1398.564575,1079.175171,172.250656,1444.185669,799.465759,-204.544708,1402.697998,671.368042,112.844543,1515.079346,558.100525,-183.954773,1384.127563,515.77594,-70.456505,1364.879028,503.122131,11.834695,1514.678955,541.464722,130.108383,1526.96936,443.563599,-210.804031,1218.171509,366.689667,-182.704514,1051.624146,205.920761,107.491631,1518.640991,108.524559,27.981152,1556.893066,124.223923,-102.756966,1082.41626,205.144882,-146.025269,1151.259888,40.768795,-130.408035,978.050232,229.13089,70.972458,1738.139404,60.053436,71.210388,1461.730835,55.68576
373,96.879768,1426.106323,1706.504395,31.793835,1524.161743,1721.216553,-83.121292,1437.629761,1699.828125,-19.242163,1314.976196,1698.171631,181.820816,1275.77832,1449.568115,-30.782312,1221.224487,1424.972168,257.49115,1282.417725,1122.278931,307.161621,1331.821533,857.802551,246.196823,1474.704834,891.155457,-234.780792,1300.754517,1457.757813,-308.325165,1365.348877,1146.374023,-369.654694,1489.932617,895.814087,-314.108765,1607.497437,988.974243,-18.402952,1438.4646,1367.619873,131.124481,1379.319702,1086.629395,-153.173477,1408.18335,1080.059814,173.801437,1452.200562,800.034729,-205.120407,1421.783081,672.521484,114.416428,1519.738525,558.264893,-183.514984,1407.963745,516.945679,-70.151466,1388.381836,504.248322,13.272818,1519.061523,542.124695,131.401184,1530.138184,443.443024,-210.688812,1240.198486,371.454651,-182.117813,1067.746704,216.933578,107.712898,1518.884399,108.336388,28.335075,1557.31189,124.145882,-101.994209,1099.209229,215.962646,-146.988251,1158.621338,39.174362,-128.061554,998.010254,245.891449,71.156326,1738.11145,59.023865,,,
374,98.190636,1437.333984,1708.468872,32.778748,1535.75061,1723.740356,-81.748886,1448.790161,1701.630371,-18.259581,1326.08667,1699.816895,183.35202,1288.474243,1451.352905,-28.977652,1232.311768,1426.7323,259.529724,1295.425293,1124.203613,307.908813,1348.015381,861.104858,246.8311,1489.295288,894.227966,-233.444977,1310.661743,1459.218262,-305.843506,1373.232422,1146.973511,-366.909363,1495.064575,895.22467,-311.510223,1613.837891,987.153687,-17.5581,1449.581909,1369.095825,132.281662,1390.347046,1088.906494,-152.418839,1417.24292,1080.451416,175.796646,1459.644287,800.942444,-205.8069,1439.897095,673.917664,115.958412,1523.833252,558.185364,-183.331818,1431.327148,518.426636,-68.620766,1409.838623,507.859924,14.852116,1522.670288,542.075684,132.652817,1532.803345,443.251587,-210.080444,1262.38623,376.538391,-180.825043,1084.25415,228.23497,107.932991,1518.989014,108.244041,28.681713,1557.655151,124.075768,-100.932175,1116.724731,226.248627,-148.062271,1167.279297,37.279598,-125.650253,1017.79126,261.116364,71.407021,1737.95752,58.219212,,,
