FORCE PLATES,,,,,,,,,,,,,,,,,,,,,,,,
1000,Hz,,,,,,,,,,,,,,,,,,,,,,,
,Corner 1,,,Corner 2,,,Corner 3,,,Corner 4,,,,,,,,,,,,,,
Plate#,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,,,,,,,,,,,
1,399.999235,-0.000489,0,-0.000749,0.000489,0,0.000749,600.000489,0,400.000765,599.999511,0,,,,,,,,,,,,
2,799.999266,-0.000489,0,399.999235,0.000489,0,400.000765,600.000489,0,800.000734,599.999511,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,Force Plate 1,,,,,,,,,,,,Force Plate 2,,,,,,,,,,,
Sample #,COP:X,COP:Y,COP:Z,Ref:X,Ref:Y,Ref:Z,Force:X,Force:Y,Force:Z,Moment:X,Moment:Y,Moment:Z,COP:X,COP:Y,COP:Z,Ref:X,Ref:Y,Ref:Z,Force:X,Force:Y,Force:Z,Moment:X,Moment:Y,Moment:Z
Units:,mm,mm,mm,mm,mm,mm,N,N,N,Nmm,Nmm,Nmm,mm,mm,mm,mm,mm,mm,N,N,N,Nmm,Nmm,Nmm
86,172.459461,264.46338,0,200,300,0,43.470389,-1.971978,347.857056,-12361.66406,9580.170877,-3168.255371,612.79486,263.530557,0,600,300,0,-42.826446,-2.999458,342.28717,-12483.02244,-4379.516326,4591.241699
87,172.371258,264.73991,0,200,300,0,43.49295,-1.830547,348.030975,-12271.60342,9615.657962,-3202.837646,612.982701,263.450191,0,600,300,0,-42.801139,-2.767043,341.572174,-12484.39757,-4434.529506,4593.885742
88,172.274657,264.942837,0,200,300,0,43.494182,-1.668375,348.116486,-12203.97638,9651.649007,-3206.543701,612.712274,263.324473,0,600,300,0,-42.758305,-3.161625,341.668549,-12530.87391,-4343.384373,4587.825195
89,172.340398,264.733501,0,200,300,0,43.309818,-1.763426,347.336426,-12249.33977,9607.187204,-3180.366699,612.626842,263.240979,0,600,300,0,-42.733078,-2.932863,341.84024,-12565.71271,-4316.362803,4550.705566
90,172.308236,264.858128,0,200,300,0,43.587318,-1.738829,348.549408,-12248.67853,9651.947945,-3183.485352,612.594469,263.423863,0,600,300,0,-42.776817,-2.95488,341.934052,-12506.62675,-4306.477694,4595.804688
91,172.602703,264.993018,0,200,300,0,44.06763,-1.796172,348.290039,-12192.58309,9542.20562,-3192.253662,612.623201,263.624732,0,600,300,0,-42.755768,-3.067475,341.933929,-12437.9383,-4316.300616,4583.227051
92,172.681823,265.039132,0,200,300,0,43.443592,-1.716129,348.728241,-12191.84192,9526.619681,-3180.941406,612.489534,263.490654,0,600,300,0,-42.593006,-3.047629,341.935364,-12483.83662,-4270.613492,4594.477539
93,172.551493,265.035578,0,200,300,0,43.352421,-1.624778,348.379974,-12180.90433,9562.510279,-3193.151611,612.513118,263.647921,0,600,300,0,-42.616386,-2.955982,342.731934,-12459.01831,-4288.645291,4587.765625
94,172.369447,264.902279,0,200,300,0,43.40171,-1.670779,348.030243,-12215.06826,9616.268175,-3183.018311,612.637085,263.284464,0,600,300,0,-42.871326,-3.002408,342.199707,-12564.04574,-4324.406752,4582.407715
95,172.550877,264.582414,0,200,300,0,43.37603,-1.699037,348.377014,-12338.67289,9562.643477,-3182.561768,612.587618,263.65242,0,600,300,0,-42.825634,-3.044303,342.197571,-12438.05351,-4307.452471,4550.958008
